"title_imdb","title_type_imdb","directors_imdb","imdb_rating_imdb","runtime_imdb","year_imdb","num_votes_imdb","rel_date_imdb","url_imdb","id_imdb","title_rt","year_rt","genre_rt","mpaa_rating_rt","runtime_rt","the_rel_date_rt","dvd_rel_date_rt","critics_score_rt","critics_rating_rt","audience_score_rt","audience_rating_rt","actor1_rt","actor2_rt","actor3_rt","actor4_rt","actor5_rt","director_rt","studio_rt","url_rt"
"Maniac","Feature Film","Franck Khalfoun",6.1,89,"2012",26301,"2012-05-26","http://www.imdb.com/title/tt2103217/","2103217","Maniac","2013","Horror","Unrated","89","2013-06-21","2013-10-15",49,"Rotten",44,"Spilled","Elijah Wood","Nora Arnezeder","Genevieve Alexandra","Megan Duffy","Jan B. Felt","Franck Khalfoun","IFC Midnight","//www.rottentomatoes.com/m/maniac_2013/"
"Velvet Goldmine","Feature Film","Todd Haynes",7,124,"1998",26943,"1998-05-21","http://www.imdb.com/title/tt0120879/","0120879","Velvet Goldmine","1998","Musical & Performing Arts","R","119","1998-11-06","1999-05-18",56,"Rotten",80,"Upright","Ewan McGregor","Jonathan Rhys Meyers","Christian Bale","Toni Collette","Eddie Izzard","Todd Haynes","Miramax","//www.rottentomatoes.com/m/velvet_goldmine/"
"Undertaking Betty","Feature Film","Nick Hurran",6.7,94,"2002",4077,"2002-10-04","http://www.imdb.com/title/tt0298504/","0298504","Undertaking Betty","2003","Drama","PG-13","94","2003-01-01","2006-03-07",40,"Rotten",66,"Upright","Brenda Blethyn","Alfred Molina","Christopher Walken","Naomi Watts","Robert Pugh","Nich Hurran","Miramax Films","//www.rottentomatoes.com/m/undertaking_betty/"
"The Toxic Avenger Part II","Feature Film","Michael Herz, Lloyd Kaufman",5.1,102,"1989",4490,"1989-02-24","http://www.imdb.com/title/tt0098503/","0098503","The Toxic Avenger: Part II","1989","Action & Adventure","R","90",NA,"2008-04-29",0,"Rotten",34,"Spilled","Ron Fazio (II)","John Altamura","Phoebe Legere (II)","Rick Collins (II)","Rikiya Yasuoka","Michael Herz","Lorimar Productions","//www.rottentomatoes.com/m/the_toxic_avenger_part_ii_1989/"
"Kevin Hart: Seriously Funny","Documentary","Shannon Hartman",7.7,72,"2010",2503,"2010-07-20","http://www.imdb.com/title/tt1714196/","1714196",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Taking Lives","Feature Film","D.J. Caruso",6.2,103,"2004",63511,"2004-03-16","http://www.imdb.com/title/tt0364045/","0364045","Taking Lives","2004","Drama","R","106","2004-03-19","2004-08-17",22,"Rotten",55,"Spilled","Angelina Jolie","Ethan Hawke","Kiefer Sutherland","Gena Rowlands","Olivier Martinez","D.J. Caruso","Warner Bros.","//www.rottentomatoes.com/m/taking_lives/"
"The Illusionist","Feature Film","Sylvain Chomet",7.5,80,"2010",27601,"2010-02-16","http://www.imdb.com/title/tt0775489/","0775489","The Illusionist (L'illusionniste)","2010","Drama","PG","82","2010-12-25","2011-05-10",90,"Certified Fresh",79,"Upright","Jean-Claude Donda","Eilidh Rankin","Duncan MacNeil","Raymond Mearns",NA,"Sylvain Chomet","Sony Pictures Classics","//www.rottentomatoes.com/m/the_illusionist-2009/"
"Phantom India","Mini-Series","Louis Malle",8.3,378,"1969",302,"1969-07-25","http://www.imdb.com/title/tt0063914/","0063914","Phantom India","1972","Documentary","Unrated","54","1972-07-25",NA,-1,NA,98,"Upright","Louis Malle",NA,NA,NA,NA,"Louis Malle","New York Films","//www.rottentomatoes.com/m/phantom_india/"
"Bone Tomahawk","Feature Film","S. Craig Zahler",7.1,132,"2015",23160,"2015-10-01","http://www.imdb.com/title/tt2494362/","2494362",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Titanic","Feature Film","James Cameron",7.7,194,"1997",756602,"1997-11-01","http://www.imdb.com/title/tt0120338/","0120338","Titanic","1997","Drama","PG-13","194","1997-12-19","2012-09-10",88,"Certified Fresh",69,"Upright","Leonardo DiCaprio","Kate Winslet","Billy Zane","Kathy Bates","Frances Fisher","James Cameron","Paramount Pictures","//www.rottentomatoes.com/m/titanic/"
"The Tillman Story","Documentary","Amir Bar-Lev",7.8,94,"2010",3998,"2010-01-23","http://www.imdb.com/title/tt1568334/","1568334","The Tillman Story","2010","Documentary","R","95","2010-08-20","2011-02-01",93,"Certified Fresh",91,"Upright","Josh Brolin","Dannie Tillman","Richard Tillman","Patrick Tillman, Sr.","Marie Tillman","Amir Bar-Lev","The Weinstein Company","//www.rottentomatoes.com/m/the_tillman_story/"
"To the Wonder","Feature Film","Terrence Malick",6,112,"2012",19898,"2012-09-02","http://www.imdb.com/title/tt1595656/","1595656","To The Wonder","2013","Drama","R","112","2013-04-12","2013-08-06",46,"Rotten",38,"Spilled","Ben Affleck","Olga Kurylenko","Rachel McAdams","Javier Bardem","Greg Elliot","Terrence Malick","Magnolia Pictures","//www.rottentomatoes.com/m/to_the_wonder/"
"Snow Angels","Feature Film","David Gordon Green",6.9,107,"2007",10786,"2007-01-19","http://www.imdb.com/title/tt0453548/","0453548","Snow Angels","2007","Drama","R","96","2007-01-19","2008-09-16",68,"Fresh",67,"Upright","Kate Beckinsale","Sam Rockwell","Michael Angarano","Nicky Katt","Jeanetta Arnette","David Gordon Green","Warner Independent","//www.rottentomatoes.com/m/snow_angels/"
"Mrs Dalloway","Feature Film","Marleen Gorris",6.9,97,"1997",2857,"1997-09-04","http://www.imdb.com/title/tt0119723/","0119723","Mrs. Dalloway","1998","Drama","PG-13","97","1998-02-20","1999-09-28",71,"Fresh",58,"Spilled","Vanessa Redgrave","Michael Kitchen","Natascha McElhone","Alan Cox","John Standing","Marleen Gorris","BMG","//www.rottentomatoes.com/m/mrs_dalloway/"
"F for Fake","Documentary","Orson Welles",7.8,89,"1973",9675,"1973-09","http://www.imdb.com/title/tt0072962/","0072962","F for Fake","1974","Documentary","Unrated","85","1974-09-01","2005-04-26",88,"Certified Fresh",89,"Upright","Orson Welles","Oja Kodar","Joseph Cotten","Francois Reichenbach","Richard Wilson","Orson Welles","Saguenay Films","//www.rottentomatoes.com/m/f_for_fake/"
"Saving Face","Feature Film","Alice Wu",7.6,91,"2004",7545,"2004-09-12","http://www.imdb.com/title/tt0384504/","0384504","Saving Face","2005","Drama","R","96","2005-05-27","2005-10-18",87,"Certified Fresh",88,"Upright","Michelle Krusiec","Joan Chen","Lynn Chen","Jin Wang","Li Zhiyu","Alice Wu","Sony Pictures Classics","//www.rottentomatoes.com/m/saving_face/"
"Cockfighter","Feature Film","Monte Hellman",7.2,83,"1974",1456,"1974-08","http://www.imdb.com/title/tt0071338/","0071338","Born to Kill","1996","Action & Adventure","Unrated","109",NA,"2008-05-27",-1,NA,100,"Upright","Eun-ha Shim","Jeon Woo-Sung","Hyeon-su Jang","Woo-sung Jung",NA,"Jang Hyun-soo",NA,"//www.rottentomatoes.com/m/1195241-born_to_kill/"
"The Jerky Boys","Feature Film","James Melkonian",4.5,82,"1995",2113,"1995-02-03","http://www.imdb.com/title/tt0110189/","0110189","The Jerky Boys","1995","Comedy","R","81","1995-02-03","1995-09-12",9,"Rotten",52,"Spilled","John G. Brennan","Johnny Brennan","Kamal Ahmed","Alan Arkin","William Hickey","James Melkonian","Buena Vista","//www.rottentomatoes.com/m/jerky_boys_the_the_movie/"
"The Unbelievable Truth","Feature Film","Hal Hartley",7.5,90,"1989",3448,"1989-04","http://www.imdb.com/title/tt0100842/","0100842","The Unbelievable Truth","1990","Drama","R","90","1990-06-01","2001-03-13",100,"Fresh",89,"Upright","Adrienne Shelly","Robert John Burke","Chris Cooke","Christopher Cooke","Julia McNeal","Hal Hartley","Trimark","//www.rottentomatoes.com/m/unbelievable_truth/"
"Killing Lincoln","TV Movie","Adrian Moat",6.8,92,"2013",1662,"2013-02-17","http://www.imdb.com/title/tt2299248/","2299248",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Article 99","Feature Film","Howard Deutch",6,100,"1992",2441,"1992-03-13","http://www.imdb.com/title/tt0101371/","0101371","Article 99","1992","Drama","R","100","1992-03-13","2003-09-16",46,"Rotten",55,"Spilled","Ray Liotta","Kiefer Sutherland","Forest Whitaker","Lea Thompson","John Mahoney","Howard Deutch","Orion Home Video","//www.rottentomatoes.com/m/article_99/"
"Great Balls of Fire!","Feature Film","Jim McBride",6.2,108,"1989",12402,"1989-06-30","http://www.imdb.com/title/tt0097457/","0097457","Great Balls of Fire","1989","Drama","PG-13","108","1989-06-30","2002-06-04",63,"Fresh",53,"Spilled","Dennis Quaid","Winona Ryder","John Doe","Stephen Tobolowsky","Alec Baldwin","Jim McBride","Orion Pictures Corporation","//www.rottentomatoes.com/m/great_balls_of_fire/"
"Condorman","Feature Film","Charles Jarrott",5.7,90,"1981",3373,"1981-07-02","http://www.imdb.com/title/tt0082199/","0082199","Condorman","1981","Action & Adventure","PG","90","1981-08-07","1999-05-18",25,"Rotten",65,"Upright","Michael Crawford","Oliver Reed","Barbara Carrera","James Hampton","Jean-Pierre Kalfon","Charles Jarrott","Walt Disney Productions","//www.rottentomatoes.com/m/condorman/"
"Man of the House","Feature Film","James Orr",4.9,96,"1995",6322,"1995-03-03","http://www.imdb.com/title/tt0113755/","0113755","Man of the House","1995","Comedy","PG","97","1995-03-03","2003-03-04",14,"Rotten",33,"Spilled","Jonathan Taylor Thomas","Chevy Chase","Farrah Fawcett","George Wendt","David Shiner","James Orr","All Girl Productions","//www.rottentomatoes.com/m/1059858-man_of_the_house/"
"Wild Russia","Mini-Series","Tobias Mennle, Ivo Nörenberg",8.5,360,"2008",398,"2008-12-25","http://www.imdb.com/title/tt1442188/","1442188",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Haunts of the Very Rich","TV Movie","Paul Wendkos",6.7,75,"1972",219,"1972-09-20","http://www.imdb.com/title/tt0068682/","0068682",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Broken","Feature Film","Rufus Norris",7.3,91,"2012",9906,"2012-05-17","http://www.imdb.com/title/tt1441940/","1441940","Broken","2013","Documentary","Unrated","90","2013-07-19","2013-11-05",63,"Fresh",74,"Upright","Keith McCants","Bernie Kosar","Andre Rison","Leon Searchy","Herm Edwards","Billy Corben","Film Movement","//www.rottentomatoes.com/m/broken_2012/"
"Ballers","Feature Film","",NA,NA,"????",NA,"","http://www.imdb.com/title/tt1512122/","1512122",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"The Big Red One","Feature Film","Samuel Fuller",7.2,113,"1980",15025,"1980-05-28","http://www.imdb.com/title/tt0080437/","0080437","The Big Red One","1980","Drama","PG","113","1980-05-28","1999-04-27",91,"Certified Fresh",78,"Upright","Lee Marvin","Mark Hamill","Robert Carradine","Bobby Di Cicco","Kelly Ward","Samuel Fuller","United Artists","//www.rottentomatoes.com/m/big_red_one/"
"Mighty Aphrodite","Feature Film","Woody Allen",7.1,95,"1995",30826,"1995-09-13","http://www.imdb.com/title/tt0113819/","0113819","Mighty Aphrodite","1995","Comedy","R","95","1995-10-27","1999-03-16",77,"Fresh",73,"Upright","Woody Allen","Mira Sorvino","Helena Bonham Carter","Olympia Dukakis","Michael Rapaport","Woody Allen","Miramax Films","//www.rottentomatoes.com/m/mighty_aphrodite/"
"Rommel and the Plot to Kill Hitler","Documentary","Nicholas Natteau",6.9,68,"2006",15,"2006-04-15","http://www.imdb.com/title/tt0872331/","0872331",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Captain Phillips","Feature Film","Paul Greengrass",7.9,134,"2013",309896,"2013-09-27","http://www.imdb.com/title/tt1535109/","1535109","Captain Phillips","2013","Drama","PG-13","134","2013-10-11","2014-01-21",93,"Certified Fresh",89,"Upright","Tom Hanks","Catherine Keener","Barkhad Abdi","Michael Chernus","Corey Johnson","Paul Greengrass","Sony Pictures","//www.rottentomatoes.com/m/captain_phillips/"
"Amityville II: The Possession","Feature Film","Damiano Damiani",5.4,104,"1982",7284,"1982-09-24","http://www.imdb.com/title/tt0083550/","0083550","Amityville II: The Possession","1982","Horror","R","104","1982-09-24","2005-04-05",7,"Rotten",35,"Spilled","Burt Young","Rutanya Alda","James Olson","Jack Magner","Diane Franklin","Damiano Damiani","MGM","//www.rottentomatoes.com/m/amityville_2_the_possession/"
"Americanah","Feature Film","",NA,NA,"????",NA,"","http://www.imdb.com/title/tt3781380/","3781380",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"The Long Kiss Goodnight","Feature Film","Renny Harlin",6.7,121,"1996",58907,"1996-10-11","http://www.imdb.com/title/tt0116908/","0116908","The Long Kiss Goodnight","1996","Mystery & Suspense","R","120","1996-10-11","2001-02-06",67,"Fresh",70,"Upright","Geena Davis","Samuel L. Jackson","Patrick Malahide","Craig Bierko","Brian Cox","Renny Harlin","New Line Home Entertainment","//www.rottentomatoes.com/m/long_kiss_goodnight/"
"Americathon","Feature Film","Neal Israel",4.1,86,"1979",605,"1979-08-10","http://www.imdb.com/title/tt0078766/","0078766","Americathon","1979","Comedy","PG","82",NA,"2010-11-30",-1,NA,43,"Spilled","John Ritter","Peter Riegert","Harvey Korman","Fred Willard","Zane Buzby","Neal Israel","Unknown","//www.rottentomatoes.com/m/americathon_1998/"
"Live Wire","Feature Film","Christian Duguay",5.6,85,"1992",2530,"1992-09-03","http://www.imdb.com/title/tt0104743/","0104743","Live Wire","1992","Drama","R","85","1992-09-03","2004-06-01",0,"Rotten",29,"Spilled","Pierce Brosnan","Ron Silver","Ben Cross","Lisa Eilbacher","Tony Plana","Christian Duguay","WARNER BROTHERS PICTURES","//www.rottentomatoes.com/m/1040204-live_wire/"
"Fool's Gold","Feature Film","Andy Tennant",5.6,112,"2008",57251,"2008-02-07","http://www.imdb.com/title/tt0770752/","0770752","Fool's Gold","2008","Action & Adventure","PG-13","112","2008-02-08","2008-06-17",11,"Rotten",48,"Spilled","Matthew McConaughey","Kate Hudson","Donald Sutherland","Alexis Dziena","Ewen Bremner","Andy Tennant","Warner Bros. Pictures","//www.rottentomatoes.com/m/fools_gold_2008/"
"Doogal","Feature Film","Dave Borthwick, Jean Duval",2.8,85,"2006",3790,"2006-02-24","http://www.imdb.com/title/tt0763304/","0763304","Doogal","2006","Animation","G","79","2006-02-24","2006-05-16",8,"Rotten",18,"Spilled","Daniel Tay","Jimmy Fallon","Robbie Williams","Jon Stewart","Bill Nighy","Frank Passingham","Weinstein Company","//www.rottentomatoes.com/m/1156283-doogal/"
"Walter & June","TV Movie","Stephen Frears",7.6,63,"1983",92,"1983-05-26","http://www.imdb.com/title/tt0092191/","0092191",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bait","Feature Film","Antoine Fuqua",5.7,119,"2000",8818,"2000-08-29","http://www.imdb.com/title/tt0211938/","0211938","Bait","2000","Drama","R","119","2000-09-15","2001-01-23",26,"Rotten",41,"Spilled","Jamie Foxx","David Morse","Robert Pastorelli","Doug Hutchison","Kimberly Elise","Antoine Fuqua","Warner Bros. Pictures","//www.rottentomatoes.com/m/1100039-bait/"
"Deadly Weapons","Feature Film","Doris Wishman",3.2,75,"1974",710,"1974-04","http://www.imdb.com/title/tt0069952/","0069952","Deadly Weapons","1973","Action & Adventure","R","90","1973-12-31","2007-02-20",-1,NA,67,"Upright","Chesty Morgan","Harry Reems","Harry Reams","Saul Meth","John McMohon","Louis Silverman","Juri Productions","//www.rottentomatoes.com/m/deadly-weapons/"
"Body of Evidence","Feature Film","Uli Edel",4.3,99,"1993",11125,"1993-01-15","http://www.imdb.com/title/tt0106453/","0106453","Body of Evidence","1992","Mystery & Suspense","R","99","1992-06-01","2002-12-03",6,"Rotten",22,"Spilled","Madonna","Willem Dafoe","Joe Mantegna","Anne Archer","Julianne Moore","Uli Edel","MGM","//www.rottentomatoes.com/m/body_of_evidence/"
"The Confession","Feature Film","David Hugh Jones",6,114,"1999",1709,"1999-01-22","http://www.imdb.com/title/tt0128137/","0128137",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"The Hunger Games","Feature Film","Gary Ross",7.3,142,"2012",675907,"2012-03-12","http://www.imdb.com/title/tt1392170/","1392170","The Hunger Games","2012","Drama","PG-13","142","2012-03-23","2012-08-18",84,"Certified Fresh",81,"Upright","Jennifer Lawrence","Josh Hutcherson","Liam Hemsworth","Woody Harrelson","Elizabeth Banks","Gary Ross","Lionsgate","//www.rottentomatoes.com/m/the_hunger_games/"
"Hell's Kitchen","Feature Film","Tony Cinciripini",4.9,95,"1998",2120,"1998-09-11","http://www.imdb.com/title/tt0129136/","0129136","Hell's Kitchen N.Y.C.","1999","Drama","R","100","1999-12-31","2004-05-11",40,"Rotten",35,"Spilled","Mekhi Phifer","Rosanna Arquette","William Forsythe","Angelina Jolie","Johnny Whitworth","Tony Cinciripini","HK Film Corporation","//www.rottentomatoes.com/m/hells_kitchen_nyc/"
"The Lake House","Feature Film","Alejandro Agresti",6.8,99,"2006",111132,"2006-06-16","http://www.imdb.com/title/tt0410297/","0410297","The Lake House","2006","Drama","PG","98","2006-06-16","2006-09-26",35,"Rotten",73,"Upright","Keanu Reeves","Sandra Bullock","Shohreh Aghdashloo","Dylan Walsh","Christopher Plummer","Alejandro Agresti","Warner Bros. Pictures","//www.rottentomatoes.com/m/lake_house/"
"V","Mini-Series","Kenneth Johnson",7.9,197,"1983",9835,"1983-05-01","http://www.imdb.com/title/tt0085106/","0085106","V","1983","Television","Unrated","197","1983-05-01","2001-07-03",70,"Fresh",76,"Upright","Jane Badler","Michael Durrell","Marc Singer","Faye Grant","Peter Nelson","Kenneth Johnson",NA,"//www.rottentomatoes.com/m/v/"
"The (R)evolution of Immortal Technique","Documentary","Cary Stuart",8.5,60,"2011",160,"2011","http://www.imdb.com/title/tt1982854/","1982854","The (R)evolution of Immortal Technique","2011","Musical & Performing Arts","Unrated","60",NA,NA,-1,NA,0,NA,"Immortal Technique","Cornel West","Ice-T","Chuck D.","Woody Harrelson","Cary Stuart",NA,"//www.rottentomatoes.com/m/immortal_technique_the/"
"He Makes Me Feel Like Dancin'","Documentary","Emile Ardolino",6.3,51,"1983",63,"1983-11","http://www.imdb.com/title/tt0085655/","0085655",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clash of the Dinosaurs","Mini-Series","",6.2,50,"2009",124,"2009-12-06","http://www.imdb.com/title/tt1266003/","1266003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Life in Cold Blood","TV Series","",9,NA,"2008",1898,"2008-02-04","http://www.imdb.com/title/tt1181716/","1181716","Life in Cold Blood","2008","Documentary","Unrated","",NA,NA,-1,NA,94,NA,"David Attenborough",NA,NA,NA,NA,NA,NA,"//www.rottentomatoes.com/m/life-in-cold-blood/"
"The Originals","Feature Film","Bryce Dallas Howard",NA,NA,"????",NA,"","http://www.imdb.com/title/tt1452938/","1452938",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"In the Name of the Father","Feature Film","Jim Sheridan",8.1,133,"1993",103378,"1993-12-12","http://www.imdb.com/title/tt0107207/","0107207","In the Name of the Father","1993","Drama","R","133","1993-12-29","1998-07-07",94,"Certified Fresh",95,"Upright","Daniel Day-Lewis","Pete Postlethwaite","Emma Thompson","Corin Redgrave","John Lynch","Jim Sheridan","Universal Pictures","//www.rottentomatoes.com/m/in_the_name_of_the_father/"
"Desperate Measures","Feature Film","Barbet Schroeder",6.1,100,"1998",13682,"1998-01-30","http://www.imdb.com/title/tt0118966/","0118966","Desperate Measures","1997","Drama","R","101","1997-06-01","1998-05-26",17,"Rotten",37,"Spilled","Michael Keaton","Andy Garcia","Brian Cox","Marcia Gay Harden","Erik King","Barbet Schroeder","Sony Pictures Home Entertainment","//www.rottentomatoes.com/m/desperate_measures/"
"The Kind One","Feature Film","",NA,NA,"????",NA,"","http://www.imdb.com/title/tt1182907/","1182907","The Kind One","2012","Drama","Unrated","",NA,NA,-1,NA,100,NA,"Casey Affleck",NA,NA,NA,NA,"Ridley Scott",NA,"//www.rottentomatoes.com/m/the_kind_one/"
"The Invasion","Feature Film","Oliver Hirschbiegel",5.9,99,"2007",63672,"2007-08-17","http://www.imdb.com/title/tt0427392/","0427392","The Invasion","2007","Mystery & Suspense","PG-13","99","2007-08-17","2008-01-29",19,"Rotten",40,"Spilled","Nicole Kidman","Daniel Craig","Jeremy Northam","Jeffrey Wright","Jackson Bond","Oliver Hirschbiegel","Warners Bros. Pictures","//www.rottentomatoes.com/m/invasion/"
